Singapore,Belgrade,plane,25.08,1152,"COPY: Source: momondo"
Singapore,Belmopan,plane,46.5,2647,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=BCV&SD0=GUA&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BCV&SD0=SIN&SDP0=03-04-2013&AD=1&DO=false&NA=false"
Singapore,Belmopan,plane,46.5,2647,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=BCV&SD0=GUA&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BCV&SD0=SIN&SDP0=03-04-2013&AD=1&DO=false&NA=false"
Singapore,Berlin,plane,34.92,739,"COPY: http://www.momondo.com/multicity/?<BR><BR>Search=true&TripType=oneway&SegNo=1&SO0=BOG&SD0=UIO&SDP0=03-04-<BR><BR>2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BER&SD0<BR><BR>=SIN&SDP0=01-04-2013&AD=1&DO=false&NA=false"
Singapore,Bern,plane,27.1,4500,"COPY: 2 Stops <BR>Bern-Hamburg Sky Work Airlines <BR>Hamburg-Dubai Emirates Airlines <BR>Dubai-Singapore Emirates Arlines <BR>From Momondo.com"
Singapore,Bogota,plane,32.98,2110,"COPY: http://www.momondo.com/multicity/?<BR><BR>Search=true&TripType=oneway&SegNo=1&SO0=BOG&SD0=UIO&SDP0=03-04-<BR><BR>2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BOG&SD0<BR><BR>=SIN&SDP0=01-04-2013&AD=1&DO=false&NA=false"
Singapore,Bogota,plane,29,3581,"COPY: expedia"
Singapore,Brasilia,plane,42,4966,"COPY: expedia"
Singapore,Brasilia,plane,36,2446,"COPY: Momondo.com"
Singapore,Bridgetown,plane,34.5,2300,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=BGI&SD0=SIN&SDP0=17-04-2013&SO1=SIN&SD1=BGI&SDP1=22-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=BGI&SD0=SIN&SDP0=17-04-2013&SO1=SIN&SD1=BGI&SDP1=22-04-2013&AD=1&DO=false&NA=false"
Singapore,Brussels,plane,20.58,558,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=BRU&SD0=SIN&SDP0=23-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BRU&SD0=SIN&SDP0=23-04-2013&AD=1&DO=false&NA=false<BR>"
Singapore,Bucuresti,plane,13.56,1012,"COPY: Source:momondo<BR>"
Singapore,Budapest,plane,17,1000,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=BUD&SD0=DCA&SDP0=10-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=BUD&SD0=SIN&SDP0=10-04-2013&AD=1&DO=false&NA=false"
Singapore,Bujumbura,plane,32.33,1567,"COPY: http://www.momondo.com/multicity/?<BR><BR>Search=true&TripType=return&SegNo=2&SO0=BJM&SD0=WAS&SDP0=17-04-2013&SO1=WAS&SD1=BJM&SDP1=26-04-<BR><BR>2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=BJM&SD0=SIN&SDP0=17-04-<BR><BR>2013&SO1=SIN&SD1=BJM&SDP1=26-04-2013&AD=1&DO=false&NA=false"
Singapore,Cairo,plane,14.25,425,"COPY: momondo.com<BR>"
Singapore,Canberra (Use Sydney),plane,8,500,"http://www.momondo.com/multicity/?Search=true&TripType=multi&SegNo=1&SO0=SIN&SD0=DCA&SDP0=16-05-2013&AD=1&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=SYD&SDP0=16-05-2013&AD=1&DO=false&NA=false"
Singapore,Caracas,plane,51,2531,"COPY: United Airline<BR>http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=CCS&SD0=LIS&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=CCS&SD0=SIN&SDP0=03-04-2013&AD=1&DO=false&NA=false"
Singapore,Chisinau ,plane,19.5,569,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=KIV&SD0=JNB&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=KIV&SD0=SIN&SDP0=03-04-2013&AD=1&DO=false&NA=false"
Singapore,Dili,plane,4,930,"COPY: http://www.kayak.com/explore/"
Singapore,Dushanbe,plane,32,1326,"COPY: http://www.kayak.com/#/flights/DYU-SIN/2013-04-01-flexible-calendar-0/2013-05-01-flexible-calendar-6to8"
Singapore,Funafuti,plane,21,1050,"COPY: http://www.kayak.com/#/flights/SYD-SIN/2013-04-13-flexible"
Singapore,George Town,plane,34,2900,"COPY: momondo.com"
Singapore,Georgetown,plane,35,1661,"COPY: Caribbean Airlines<BR>Air China<BR>http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=GEO&SD0=SIN&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=GEO&SD0=SIN&SDP0=03-04-2013&AD=1&DO=false&NA=false"
Singapore,Havana,plane,34.5,1363,"COPY: KLM Airline"
Singapore,Helsinki,plane,22,1200,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=HEL&SD0=OSL&SDP0=16-05-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=HEL&SD0=SIN&SDP0=16-05-2013&AD=1&DO=false&NA=false"
Singapore,Islamabad,plane,22,10677,"COPY: http://www.kayak.com/flights/ISB-SIN/2013-03-28/f33a4cf507afc87b72604bdd1e2928273"
Singapore,Jerusalem,plane,14,1122,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=JRS&SD0=AMM&SDP0=17-04-2013&AD=1&DO=true&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=JRS&SD0=SIN&SDP0=17-04-2013&AD=1&DO=true&NA=false<BR><BR>Airport is in Tel Aviv"
Singapore,Kiev,plane,19.25,969,"COPY: Source:momondo<BR>"
Singapore,Kigali,plane,22.5,1247,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=KGL&SD0=FIH&SDP0=17-04-2013&SO1=FIH&SD1=KGL&SDP1=22-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=KGL&SD0=SIN&SDP0=17-04-2013&SO1=SIN&SD1=KGL&SDP1=26-04-2013&AD=1&DO=false&NA=false"
Singapore,Kigali,plane,22.5,1247,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=KGL&SD0=FIH&SDP0=17-04-2013&SO1=FIH&SD1=KGL&SDP1=22-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=KGL&SD0=SIN&SDP0=17-04-2013&SO1=SIN&SD1=KGL&SDP1=26-04-2013&AD=1&DO=false&NA=false"
Singapore,Kingston,plane,26,1347,"COPY: Momondo.com"
Singapore,Kinshasa,plane,35,1059,"COPY: No direct flights. One stop in Addis Ababa and one in Dubai. Momondo.com, Ethiopian Airlines, Singapore Airlines"
Singapore,Koror,plane,16,1152,"COPY: momondo"
Singapore,Kuala Lumpur,train,6,35,"http://seat61.com/Malaysia.htm#Singapore_-_Kuala_Lumpur_-_Penang_-_Bangkok<BR><BR>http://seat61.com/Malaysia.htm#Fares"
Singapore,La Paz,plane,43.33,2566,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=LPB&SD0=SIN&SDP0=10-04-2013&SO1=SIN&SD1=LPB&SDP1=15-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=LPB&SD0=SIN&SDP0=10-04-2013&SO1=SIN&SD1=LPB&SDP1=15-04-2013&AD=1&DO=false&NA=false"
Singapore,Libreville,plane,22.4,1233,"COPY: momondo.com<BR>2 flight changes<BR>ethiopian airlines x2 -> thai airways"
Singapore,Lilongwe,plane,39,901,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=LLW&SD0=SIN&SDP0=17-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=LLW&SD0=SIN&SDP0=17-04-2013&AD=1&DO=false&NA=false"
Singapore,Lima,plane,29,2100,"http://www.momondo.com/multicity/?Search=true&TripType=multi&SegNo=1&SO0=SIN&SD0=DCA&SDP0=16-05-2013&AD=1&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=LIM&SDP0=16-05-2013&AD=1&DO=false&NA=false"
Singapore,Lisbon,plane,32.5,535,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=KIV&SD0=JNB&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=LIS&SD0=SIN&SDP0=03-04-2013&AD=1&DO=false&NA=false"
Singapore,London,plane,17,450,"http://www.momondo.com/multicity/?Search=true&TripType=multi&SegNo=1&SO0=SIN&SD0=DCA&SDP0=16-05-2013&AD=1&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=LON&SDP0=16-05-2013&AD=1&DO=false&NA=false"
Singapore,Luxembourg,plane,21,563,"COPY: Luxair: Luxembourg->Paris, SriLankan Airlines: Paris->Colombo->Singapore"
Singapore,Madrid,plane,21.91,525,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=MAD&SD0=SIN&SDP0=23-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=MAD&SD0=SIN&SDP0=23-04-2013&AD=1&DO=false&NA=false<BR>"
Singapore,Madrid,plane,27,1203,"COPY: http://www.expedia.com/Flights-SearchResults-RoundTrip?c=d4e265db-817d-4d7b-a67d-d37f72716e05&"
Singapore,Malabo,plane,34,1167,"COPY: Momondo.com:<BR>http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=SSG&SD0=WAS&SDP0=17-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=SSG&SD0=SIN&SDP0=17-04-2013&AD=1&DO=false&NA=false"
Singapore,Male,plane,14,280,"COPY: Malvides (Male)<BR><BR>	Plane<BR>		MLE-IAD 49h 20m and $1203<BR>		MLE-LIM 41h and $1887<BR>		MLE-LON 16h 55m and $545<BR>		MLE-JNB 18h 50m and $696<BR>		MLE-SYD 15h 30m and $691<BR>		MLE-SIN 14h and $280<BR><BR>		Source:<BR>		http://www.momondo.com"
Singapore,Male,plane,17,280,"COPY: momondo"
Singapore,Maseru,plane,22,857,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=ASU&SD0=SIN&SDP0=01-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=MSU&SD0=SIN&SDP0=27-04-2013&AD=1&DO=false&NA=false"
Singapore,Montevideo,plane,38,3167,"COPY: "
Singapore,N'Djamena,plane,22.5,1291,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=NDJ&SD0=WAS&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=NDJ&SD0=SIN&SDP0=03-04-2013&AD=1&DO=false&NA=false"
Singapore,Nassau,plane,34.75,3000,"COPY: Must make two stops.  kayak.com"
Singapore,New Delhi,plane,18,719,"COPY: Air India"
Singapore,Noumea,plane,18,1000,"COPY: momondo"
Singapore,Noumea,plane,15,1286,"COPY: Plane<BR>		NOU-IAD 37h 40m and $4865<BR>		NOU-LIM 68h and $4042<BR>		NOU-LON 30h 20m and $1591<BR>		NOU-JNB 39h and $4273<BR>		NOU-SYD 3h 15m and $252<BR>		NOU-SIN 14h 30m and $1286<BR><BR>		Source:<BR>		http://www.momondo.com"
Singapore,Nuku'alofa,plane,35,1293,"COPY: http://www.kayak.com/#/flights/TBU-SIN/2013-04-06"
Singapore,Oranjestad,plane,42,1701,"COPY: http://www.kayak.com/#/flights/AUA-SIN/2013-04-01-flexible-calendar-0/2013-05-01-flexible-calendar-6to8"
Singapore,Oslo,plane,23.25,778,"COPY: China Southern Airlines"
Singapore,Ottawa,plane,20.5,2497,"COPY: http://www.kayak.com/#/flights/YOW-SIN/2013-05-21"
Singapore,P'yongyang,plane,14,1600,"COPY: momondo.com"
Singapore,Panama,plane,40,1822,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=PTY&SD0=SIN&SDP0=10-04-2013&SO1=SIN&SD1=PTY&SDP1=15-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=PTY&SD0=SIN&SDP0=10-04-2013&SO1=SIN&SD1=PTY&SDP1=15-04-2013&AD=1&DO=false&NA=false"
Singapore,Papeete,plane,31,4376.53,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=PPT&SD0=SIN&SDP0=03-04-2013&SO1=SIN&SD1=PPT&SDP1=07-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=PPT&SD0=SIN&SDP0=03-04-2013&SO1=SIN&SD1=PPT&SDP1=07-04-2013&AD=1&DO=false&NA=false"
Singapore,Paramaribo,plane,33,2442,"COPY: Surinam Airways<BR>Emirates<BR>http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=PBM&SD0=SIN&SDP0=03-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=PBM&SD0=SIN&SDP0=03-04-2013&AD=1&DO=false&NA=false"
Singapore,Paris,plane,13,750,"COPY: Singapore Airlines: Paris->Singapore	"
Singapore,Phnom Penh,plane,2,182,"COPY: Jetstar Asia, Direct Flight, Momondo.com"
Singapore,Port Moresby,plane,25.25,1470,"COPY: http://www.kayak.com/explore/"
Singapore,Port-Vila,plane,23,2752,"COPY: http://www.expedia.com/Flights-SearchResults-RoundTrip?c=2a52b495-a833-403e-b319-443c04caa65e&"
Singapore,Prague,plane,15,800,"COPY: Finnair (Prague->Helsinki, Helsinki->Singapore)"
Singapore,Praia,plane,26,3696.23,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=RAI&SD0=LON&SDP0=03-04-2013&SO1=LON&SD1=RAI&SDP1=07-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=RAI&SD0=SIN&SDP0=03-04-2013&SO1=SIN&SD1=RAI&SDP1=07-04-2013&AD=1&DO=false&NA=false"
Singapore,Pretoria (Use Johannesburg),plane,11,1000,"http://www.momondo.com/multicity/?Search=true&TripType=multi&SegNo=1&SO0=SIN&SD0=DCA&SDP0=16-05-2013&AD=1&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=JNB&SDP0=16-05-2013&AD=1&DO=false&NA=false"
Singapore,Quito,plane,37.3,1215,"COPY: KLM Airline"
Singapore,Quito,plane,34,4338,"COPY: expedia"
Singapore,Reykjavik,plane,1400,2440,"COPY: http://www.kayak.com/#/flights/REK-SIN/2013-05-21"
Singapore,Riga,plane,21,900,"COPY: momondo.com"
Singapore,Road Town,plane,45,2000,"COPY: momondo.com"
Singapore,Roseau,plane,53.75,2777,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=JRS&SD0=AMM&SDP0=17-04-2013&AD=1&DO=true&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=DOM&SD0=SIN&SDP0=17-04-2013&AD=1&DO=true&NA=false"
Singapore,Saint-Pierre,plane,32,2500,"http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=FSP&SDP0=17-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=FSP&SDP0=17-04-2013&AD=1&DO=false&NA=false"
Singapore,San Marino,plane,22,800,"COPY: Momondo.com"
Singapore,San Salvador,plane,38,2261,"COPY: Momondo.com"
Singapore,Santiago,plane,39.1,2139,"COPY: http://www.kayak.com/#/flights/SCL-SIN/2013-05-05/2013-06-02"
Singapore,Sarajevo,plane,14,1355,"COPY: Momondo.com"
Singapore,Seoul,plane,20,370,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=SEL&SD0=TYO&SDP0=10-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=SEL&SD0=SIN&SDP0=10-04-2013&AD=1&DO=false&NA=false"
Singapore,Singapore,bus,0,0,"You're already in Singapore"
Singapore,Stockholm,plane,22.25,638,"COPY: Cathay Pacific Airways"
Singapore,Suva,plane,17,1609.73,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=RAI&SD0=LON&SDP0=03-04-2013&SO1=LON&SD1=RAI&SDP1=07-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=SUV&SD0=SIN&SDP0=03-04-2013&SO1=SIN&SD1=SUV&SDP1=07-04-2013&AD=1&DO=false&NA=false"
Singapore,Tallinn,plane,14,720,"COPY: 1 stop<BR>Tallinn-Helsinki<BR>Helsinki-Singapore<BR>From Momondo.com"
Singapore,Tehran,plane,13,491,"COPY: http://www.kayak.com/flights/IKA-SIN/2013-04-01/fe812c6d3276f09bea2f16f6f305c30f5"
Singapore,Tokyo,plane,20,350,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=SEL&SD0=TYO&SDP0=10-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=TYO&SD0=SIN&SDP0=10-04-2013&AD=1&DO=false&NA=false"
Singapore,Torshavn,plane,15,1616,"COPY: Faroe Islands (Torshavn)<BR><BR>	Plane<BR>		FAE-IAD 12h and $2040<BR>		FAE-LIM 29h and $5493<BR>		FAE-LON 6h 20m and $588<BR>		FAE-JNB 16h 55m and $2554<BR>		FAE-SYD 31h 05m and $2535<BR>		FAE-SIN 15h 15m and $1616<BR><BR>		Source:<BR>		http://www.momondo.com<BR>"
Singapore,Vientiane,plane,7,507,"COPY: No direct flights, one stop in Ho Chi Minh City.<BR>Momondo.com, Vietnam Airlines"
Singapore,Vientiane,plane,14,250,"COPY: kayak.com"
Singapore,Vilnius,plane,17.5,1130,"COPY: 1 stop<BR>FlyBE and Finair<BR>From Momondo"
Singapore,W. Indies,plane,46,1441,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=ANU&SD0=JNB&SDP0=10-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=ANU&SD0=SIN&SDP0=10-04-2013&AD=1&DO=false&NA=false"
Singapore,Warsaw,plane,21.36,652,"COPY: Air Berlin<BR><BR>http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=WAW&SD0=WAS&SDP0=10-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=WAW&SD0=SIN&SDP0=10-04-2013&AD=1&DO=false&NA=false"
Singapore,Washington DC,plane,28,1750,"http://www.momondo.com/multicity/?Search=true&TripType=multi&SegNo=1&SO0=SIN&SD0=DCA&SDP0=16-05-2013&AD=1&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=SIN&SD0=DCA&SDP0=16-05-2013&AD=1&DO=false&NA=false"
Singapore,Wellington,plane,17,866,"COPY: Momondo.com"
Singapore,Yaounde,plane,33.3,1114,"COPY: momondo.com<BR><BR>flight change<BR>turkish airlines -> turkish airlines"
Singapore,Zagreb,plane,18,1424,"COPY: http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=ZAG&SD0=WAS&SDP0=10-04-2013&SO1=WAS&SD1=ZAG&SDP1=15-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=ZAG&SD0=SIN&SDP0=10-04-2013&SO1=SIN&SD1=ZAG&SDP1=15-04-2013&AD=1&DO=false&NA=false"
Skopje,Athens,bus,10,78,"COPY: No direct train. Bus from Athens to Thessaloniki (Greece) the a train from there to Skopje.<BR><BR>http://www.europebyrail.eu/by-bus-from-skopje-to-thessaloniki<BR><BR>http://www.greecetravel.com/thessaloniki/gettingto.html"
Skopje,Belgrade,train,82.7,225,"COPY: This one requires 11 change overs, one reason it takes so long.<BR><BR>Source:eurail."
Skopje,Belgrade,train,59.75,225,"COPY: Source:eurail"
Skopje,Sofia,bus,10.5,25,"http://www.lonelyplanet.com/thorntree/thread.jspa?threadID=1386563<BR><BR>Buses are by far the cheapest way to travel. Better  than the trains, but less comfortable. Taxis are also available."
Sofia,Athens,plane,1.4,122,"http://www.kayak.com/flights#/SOF-ATH/2013-04-01/nonstop"
Sofia,Belgrade,train,9.2,119,"COPY: I used the layover from the route from Belgrade to Bucuresti to calculate it as the site didn't have a direct route (somehow...). I used the correct time but went with the cost for the whole trip due to lack of information.<BR><BR>Same source as Belgrade to Bucuresti."
Sofia,Berlin,plane,2.3,172,"http://www.kayak.com/flights#/SOF-BER/2013-04-01/nonstop"
Sofia,Bucuresti,train,10.22,225,"COPY: Source:eurail"
Sofia,Cairo,plane,5,463,"COPY: momondo.com<BR>Turkish Airlines"
Sofia,Paris,plane,2.9,279,"http://www.kayak.com/flights#/SOF-PAR/2013-04-01/nonstop"
Sofia,Rome,plane,1.8,120,"COPY: http://www.kayak.com/flights#/ROM-SOF/2013-04-01/nonstop"
Sofia,Skopje,bus,10.5,25,"COPY: http://www.lonelyplanet.com/thorntree/thread.jspa?threadID=1386563<BR><BR>Buses are by far the cheapest way to travel. Better  than the trains, but less comfortable. Taxis are also available."
St. Peter Port,Canberra (Use Sydney),plane,37,945,"Momondo<BR>http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=GCI&SD0=SYD&SDP0=30-03-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=GCI&SD0=SYD&SDP0=30-03-2013&AD=1&DO=false&NA=false"
St. Peter Port,Lima,plane,30,2406,"Momondo<BR>http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=GCI&SD0=WAS&SDP0=01-04-2013&SO1=WAS&SD1=GCI&SDP1=27-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=GCI&SD0=LIM&SDP0=01-04-2013&SO1=LIM&SD1=GCI&SDP1=27-04-2013&AD=1&DO=false&NA=false"
St. Peter Port,London,boat,3,72,"Direct Ferries, guernsey to poole<BR>https://ssl.directferries.com/ferry/secure/multi_price_detail.aspx?stdc=DF10&grid=0&rfid=29&psgr=1&curr=1&retn=False"
St. Peter Port,London,plane,1,128,"Momondo<BR>http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=GCI&SD0=WAS&SDP0=01-04-2013&SO1=WAS&SD1=GCI&SDP1=27-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=GCI&SD0=LON&SDP0=30-03-2013&SO1=LON&SD1=GCI&SDP1=02-05-2013&AD=1&DO=false&NA=false"
St. Peter Port,Paris,boat,11,49,"Direct Ferries, from guernsey to st malo<BR>https://ssl.directferries.com/ferry/secure/multi_price_detail.aspx?stdc=DF10&grid=0&rfid=844&psgr=1&curr=2&retn=False"
St. Peter Port,Pretoria (Use Johannesburg),plane,25,2111,"http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=GCI&SD0=WAS&SDP0=01-04-2013&SO1=WAS&SD1=GCI&SDP1=27-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=GCI&SD0=JNB&SDP0=30-03-2013&SO1=JNB&SD1=GCI&SDP1=11-04-2013&AD=1&DO=false&NA=false"
St. Peter Port,Pretoria (Use Johannesburg),plane,36,838,"Momondo<BR>http://www.momondo.com/multicity/?Search=true&TripType=oneway&SegNo=1&SO0=GCI&SD0=SYD&SDP0=30-03-2013&AD=1&DO=false&NA=false#Search=true&TripType=oneway&SegNo=1&SO0=GCI&SD0=SIN&SDP0=30-03-2013&AD=1&DO=false&NA=false"
St. Peter Port,Washington DC,plane,40,1057,"Momondo<BR>http://www.momondo.com/multicity/?Search=true&TripType=return&SegNo=2&SO0=GCI&SD0=WAS&SDP0=01-04-2013&SO1=WAS&SD1=GCI&SDP1=27-04-2013&AD=1&DO=false&NA=false#Search=true&TripType=return&SegNo=2&SO0=GCI&SD0=WAS&SDP0=01-04-2013&SO1=WAS&SD1=GCI&SDP1=27-04-2013&AD=1&DO=false&NA=false"
Stanley,Stanley,boat,0,0,"Falkland islands<BR>Boat<BR>There were not international ferries found	<BR><BR><BR>Source:<BR>http://www.virginholidayscruises.co.uk"
Stanley,Stanley,plane,0,0,"Falkland islands<BR><BR>	Plane<BR>	MPN-IAD (no flights found)<BR>	MPN-LIM (no flights found)<BR>	MPN-LON (no flights found)<BR>	MPN-JNB (no flights found)<BR>	MPN-SYD (no flights found)<BR>	MPN-SIN (no flights found)<BR>Source:<BR>http://www.kayak.com<BR>http://www.jetradar.com<BR>http://www.momondo.com<BR>"
Stockholm,Canberra (Use Sydney),plane,26.167,848,"Cathay Pacific Airways"
Stockholm,Copenhagen,train,5.183,236," SJ High Speed Train<BR><BR>http://www.raileurope.com/us/point_to_point/ptp_results.htm?execution=e6s1&resultId=66240937&noLock=1&cobrand=public&saleCountry=us&cobrand=public&saleCountry=us&rows=&itemId=-1&fn=fsRequest&cobrand=public&c=USD&roundtrip=0&from1=&to1=&v=&isAtocRequest=0&georequest=1&route-type=0&from0=Copenhagen,%20Denmark%20%28CPH%29&to0=Stockholm,%20Sweden%20%28STO%29&deptDate0=03/25/2013&time0=12&pass-question-radio=1&familyName=&nCountries=&selCountry1=&selCountry2=&selCountry3=&selCountry4=&selCountry5=&familyId=&p=0&nA=1&nY=0&nC=0&nS=0&youthAge0=&resultId=66240937<BR>"
Stockholm,Helsinki,boat,11,170,"M/S Silja Serenade is the boat. Tallink Silja is the line/company"
Stockholm,London,plane,2.33,734,"Ryanair"
Stockholm,Oslo,train,6,113,"http://www.raileurope.com/us/point_to_point/ptp_results.htm?execution=e3s1&resultId=66240840&noLock=1&cobrand=public&saleCountry=us&cobrand=public&saleCountry=us&rows=&itemId=-1&fn=fsRequest&cobrand=public&c=USD&roundtrip=0&from1=&to1=&v=&isAtocRequest=0&georequest=1&route-type=0&from0=Stockholm,%20Sweden%20%28STO%29&to0=Oslo,%20Norway%20%28OSL%29&deptDate0=03/25/2013&time0=12&pass-question-radio=1&familyName=&nCountries=&selCountry1=&selCountry2=&selCountry3=&selCountry4=&selCountry5=&familyId=&p=0&nA=1&nY=0&nC=0&nS=0&youthAge0=&resultId=66240840<BR>"
Stockholm,Pretoria (Use Johannesburg),plane,17.5,532,"Ethiopian Airlines"
Stockholm,Singapore,plane,22.25,638,"Cathay Pacific Airways"
Stockholm,Tallinn,boat,16,150,"COPY: Ferry by Silja Line <BR>From https://booking.tallink.com/ <BR>From http://www.seat61.com/Estonia"
Stockholm,Washington DC,plane,23,647,"Aeroflot Russian Airlines"
